frname,lastobs,newcount,oldcount
Alouette haussecol,2018,0,2
Bruant des roseaux,2017,0,1
Coucou gris,2009,0,1
Faisan de Colchide,2009,0,1
Gobemouche gris,2009,0,1
Goéland à ailes blanches,2018,0,3
Grand Labbe,2018,0,2
Hirondelle de fenêtre,2009,0,1
Locustelle tachetée,2009,0,1
Martinet noir,2009,0,1
Mouette de Sabine,2017,0,1
Perdrix grise,2009,0,1
Pie bavarde,2009,0,1
Pipit des arbres,2018,0,1
Pouillot à grands sourcils,2018,0,1
Pouillot fitis,2018,0,2
Rousserolle verderolle,2009,0,1
Verdier d'Europe,2009,0,1
