frname,lastobs,newcount,oldcount
Accenteur mouchet,2018,0,16
Autour des palombes,2018,0,1
Bondrée apivore,2018,0,2
Bruant jaune,2009,0,1
Caille des blés,2009,0,1
Chevêche d'Athéna,2009,0,1
Fauvette babillarde,2018,0,2
Grèbe huppé,2009,0,1
Héron garde-boeufs,2019,0,1
Mésange boréale,2017,0,1
Mésange huppée,2017,0,2
Mésange noire,2017,0,2
Moineau friquet,2009,0,2
Perdrix rouge,2009,0,1
Pinson du Nord,2018,0,5
Pouillot fitis,2016,0,1
Râle d'eau,2009,0,1
Sizerin flammé,2018,0,1
Tarin des aulnes,2018,0,4
