frname,lastobs,newcount,oldcount
Bruant fou,2010,0,2
Busard Saint-Martin,2016,0,6
Buse pattue,2010,0,2
Caille des blés,2014,0,3
Canard chipeau,2015,0,3
Canard siffleur,2010,0,2
Chevalier culblanc,2018,0,3
Chevêche d'Athéna,2015,0,7
Circaète Jean-le-Blanc,2014,0,2
Faucon émerillon,2016,0,1
Faucon hobereau,2016,0,2
Fauvette babillarde,2017,0,1
Fuligule milouin,2011,0,3
Fuligule morillon,2011,0,4
Goéland cendré,2010,0,2
Guêpier d'Europe,2010,0,1
Harle piette,2010,0,2
Mésange boréale,2012,0,1
Mésange noire,2018,0,8
Moineau friquet,2014,0,6
Râle d'eau,2015,0,1
Traquet motteux,2012,0,3
