frname,lastobs,newcount,oldcount
Alouette lulu,2013,0,3
Autour des palombes,2011,0,1
Bondrée apivore,2016,0,5
Bouvreuil pivoine,2018,0,1
Buse pattue,2009,0,1
Cochevis huppé,2014,0,6
Combattant varié,2013,0,1
Coucou gris,2012,0,5
Courlis cendré,2014,0,1
Faucon hobereau,2016,0,13
Fauvette des jardins,2014,0,19
Gallinule poule-d'eau,2012,0,3
Gobemouche gris,2010,0,2
Gobemouche noir,2016,0,1
Grive mauvis,2012,0,6
Grosbec casse-noyaux,2012,0,2
Hibou des marais,2016,0,20
Hirondelle de rivage,2008,0,1
Huppe fasciée,2018,0,2
Hypolaïs polyglotte,2014,0,26
Martinet noir,2014,0,3
Mésange à longue queue,2012,0,8
Mésange huppée,2013,0,3
Mésange nonnette,2013,0,3
Mouette rieuse,2014,0,7
Perdrix rouge,2016,0,1
Pie-grièche grise,2012,0,2
Pluvier guignard,2017,0,2
Pouillot fitis,2014,0,9
Serin cini,2012,0,5
Sittelle torchepot,2012,0,2
Verdier d'Europe,2014,0,11
