frname,lastobs,newcount,oldcount
Autour des palombes,2012,0,8
Bécassine des marais,2015,0,1
Bruant des roseaux,2013,0,2
Busard Saint-Martin,2017,0,16
Caille des blés,2014,0,3
Cigogne blanche,2014,0,4
Cincle plongeur (C.c.cinclus),2007,0,1
Courlis cendré,2018,0,2
Faucon pèlerin (F.p.brookei),2013,0,3
Grèbe huppé,2014,0,10
Grive litorne,2015,0,9
Grive mauvis,2015,0,3
Merle à plastron,2012,0,1
Pie-grièche à tête rousse,2011,0,1
Pigeon colombin,2011,0,2
Pouillot de Bonelli,2014,0,1
Sizerin flammé,2013,0,1
Tadorne de Belon,2016,0,1
Tarier des prés,2016,0,3
Traquet motteux,2016,0,1
Vautour fauve,2012,0,1
