frname,lastobs,newcount,oldcount
Aigle botté,2018,0,11
Alouette lulu,2018,0,21
Autour des palombes,2015,0,4
Bécasse des bois,2015,0,3
Bihoreau gris,2012,0,2
Bruant jaune,2015,0,2
Bruant ortolan,2011,0,3
Bruant proyer,2010,0,2
Butor étoilé,2012,0,1
Chevalier guignette,2012,0,2
Chevêche d'Athéna,2018,0,2
Cigogne noire,2013,0,1
Cisticole des joncs,2009,0,1
Coucou geai,2014,0,1
Coucou gris,2018,0,15
Engoulevent d'Europe,2018,0,25
Étourneau sansonnet,2018,0,10
Fauvette orphée,2010,0,2
Foulque macroule,2011,0,2
Gobemouche noir,2010,0,2
Goéland brun,2010,0,2
Grèbe huppé,2017,0,7
Grive draine,2011,0,6
Harle bièvre,2013,0,1
Hibou moyen-duc,2009,0,1
Hirondelle de rivage,2011,0,1
Hypolaïs polyglotte,2018,0,3
Pie-grièche écorcheur,2018,0,7
Pinson du Nord,2010,0,2
Pipit des arbres,2013,0,1
Pipit farlouse,2015,0,1
Plongeon arctique,2014,0,1
Pouillot de Bonelli,2018,0,3
Pouillot fitis,2010,0,1
Roitelet huppé,2010,0,3
Serin cini,2017,0,6
Sittelle torchepot,2011,0,4
Tadorne de Belon,2013,0,1
Tarier des prés,2015,0,1
Tourterelle des bois,2018,0,8
Troglodyte mignon,2014,0,3
Vautour moine,2018,0,1
