frname,lastobs,newcount,oldcount
Accenteur mouchet,2018,0,10
Aigrette garzette,2017,0,1
Bergeronnette des ruisseaux,2012,0,5
Bihoreau gris,2012,0,2
Bouvreuil pivoine,2012,0,4
Bruant des roseaux,2011,0,1
Chevalier guignette,2012,0,2
Cigogne blanche,2012,0,1
Faucon hobereau,2012,0,4
Fauvette des jardins,2012,0,10
Fauvette grisette,2016,0,14
Foulque macroule,2012,0,5
Gallinule poule-d'eau,2016,0,8
Gobemouche gris,2018,0,8
Gobemouche noir,2012,0,3
Grèbe castagneux,2012,0,3
Mésange huppée,2012,0,4
Mouette mélanocéphale,2012,0,1
Phragmite des joncs,2016,0,2
Pic cendré,2012,0,4
Pigeon biset domestique,2013,0,3
Pipit spioncelle,2014,0,1
Rousserolle effarvatte,2014,0,15
Rousserolle verderolle,2012,0,2
Serin cini,2017,0,8
