frname,lastobs,newcount,oldcount
Autour des palombes,2013,0,1
Bécassine des marais,2017,0,6
Bihoreau gris,2016,0,2
Bondrée apivore,2018,0,11
Bouvreuil pivoine,2017,0,1
Bruant proyer,2018,0,1
Busard cendré,2016,0,1
Busard Saint-Martin,2018,0,3
Chevêche d'Athéna,2018,0,3
Cincle plongeur,2018,0,21
Circaète Jean-le-Blanc,2018,0,8
Faucon hobereau,2018,0,5
Faucon pèlerin,2009,0,1
Goéland leucophée,2011,0,1
Grèbe castagneux,2018,0,3
Hibou des marais,2017,0,1
Hibou moyen-duc,2017,0,1
Hirondelle de rivage,2011,0,1
Mésange noire,2018,0,4
Mésange nonnette,2017,0,1
Oie cendrée,2010,0,1
Pie-grièche écorcheur,2018,0,5
Pigeon colombin,2017,0,2
Pipit spioncelle,2016,0,1
Pouillot fitis,2018,0,1
Roitelet huppé,2017,0,3
Sarcelle d'hiver,2010,0,2
Tarier des prés,2018,0,2
Torcol fourmilier,2013,0,5
