frname,lastobs,newcount,oldcount
Accenteur alpin,2017,0,8
Bécasse des bois,2017,0,4
Bécassine des marais,2016,0,14
Bécassine sourde,2011,0,1
Bergeronnette printanière,2015,0,37
Bruant ortolan,2014,0,12
Butor étoilé,2016,0,9
Canard des Bahamas,2011,0,4
Canard mandarin,2013,0,4
Canard siffleur,2015,0,8
Cassenoix moucheté,2012,0,1
Chevalier aboyeur,2008,0,1
Chevalier gambette,2011,0,4
Chevalier sylvain,2014,0,20
Chocard à bec jaune,2018,0,11
Cigogne noire,2010,0,1
Cisticole des joncs,2016,0,2
Corneille mantelée,2014,0,4
Effraie des clochers,2015,0,1
Étourneau roselin,2012,0,2
Faucon crécerellette,2016,0,1
Faucon kobez,2017,0,7
Fauvette des jardins,2010,0,5
Fauvette orphée,2017,0,8
Fuligule milouinan,2014,0,3
Gobemouche gris,2018,0,5
Grand-duc d'Europe,2018,0,5
Grèbe à cou noir,2012,0,1
Héron garde-boeufs,2014,0,1
Hibou moyen-duc,2015,0,2
Hirondelle de rivage,2014,0,13
Locustelle tachetée,2015,0,1
Mésange boréale,2015,0,15
Moineau soulcie,2014,0,13
Monticole bleu,2015,0,17
Perdrix bartavelle,2009,0,1
Phragmite des joncs,2014,0,9
Pie-grièche à tête rousse,2016,0,3
Pie-grièche grise,2012,0,3
Pigeon colombin,2018,0,4
Pipit rousseline,2016,0,5
Pipit spioncelle,2018,0,19
Pouillot siffleur,2013,0,4
Rémiz penduline,2012,0,10
Sarcelle d'hiver,2013,0,17
Tétras lyre,2014,0,2
